1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) on Thursday, September 10 @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
3,"Melcher-Dallas vs East Union",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The Melcher-Dallas varsity basketball team has an away non-conference game @  East Union (Afton, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/east-union-afton-vs-melcher-dallas/11-20-2026/?c=c461f032-5abf-4d76-89c2-6a72c2a8b690","https://www.maxpreps.com/ia/basketball/game/east-union-afton-vs-melcher-dallas/11-20-2026/?c=c461f032-5abf-4d76-89c2-6a72c2a8b690","/basketball/ia/d09?11/20/2026","Saints","Eagles","https://www.maxpreps.com/ia/east-union-afton/boys-basketball/","https://www.maxpreps.com/ia/melcher-dallas/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Fimages%2Flogos%2Fmaxpreps-logo-white-2025.png","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Freact%2Fplay-on-logo.png"
4,"Okoboji vs Alta-Aurelia",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The Okoboji varsity basketball team has an away non-conference game @  Alta-Aurelia (Alta, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/alta-aurelia-vs-okoboji-milford/11-20-2026/?c=fad76095-762c-447f-bb31-faa41486c717","https://www.maxpreps.com/ia/basketball/game/alta-aurelia-vs-okoboji-milford/11-20-2026/?c=fad76095-762c-447f-bb31-faa41486c717","/basketball/ia/bfc?11/20/2026","Pioneer Pete","Warriors","https://www.maxpreps.com/ia/alta-aurelia/boys-basketball/","https://www.maxpreps.com/ia/okoboji-milford/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc799d3d-daac-4f28-b389-687c69591e30.gif%3Fversion%3D636082470600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F6%2Fd%2F1%2F6d1be085-b972-4544-923e-fc4ca209db9a.gif%3Fversion%3D636742546200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
5,"West Monona vs Boyer Valley",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The West Monona varsity basketball team has an away non-conference game @  Boyer Valley (Dunlap, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/boyer-valley-dunlap-vs-west-monona-onawa/11-20-2026/?c=a2d47f57-c816-4600-bcc2-f427497c6b54","https://www.maxpreps.com/ia/basketball/game/boyer-valley-dunlap-vs-west-monona-onawa/11-20-2026/?c=a2d47f57-c816-4600-bcc2-f427497c6b54","/basketball/ia/f8a?11/20/2026","Spartans","Bulldogs","https://www.maxpreps.com/ia/boyer-valley-dunlap/boys-basketball/","https://www.maxpreps.com/ia/west-monona-onawa/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2F8%2F0%2F880a5e5e-e1cf-4412-a507-2faaf637985f.gif%3Fversion%3D636409135200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fd%2Fa%2Ffda5a45f-d9b2-4d90-b7dc-d8ffa664cd6b.gif%3Fversion%3D637454554800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
6,"WACO vs Van Buren County",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The WACO varsity basketball team has an away non-conference game @  Van Buren County (Keosauqua, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/van-buren-county-keosauqua-vs-waco-wayland/11-20-2026/?c=40791514-13e8-4bb3-a7fd-4efafa7e7cc8","https://www.maxpreps.com/ia/basketball/game/van-buren-county-keosauqua-vs-waco-wayland/11-20-2026/?c=40791514-13e8-4bb3-a7fd-4efafa7e7cc8","/basketball/ia/1063?11/20/2026","Warriors","Warriors","https://www.maxpreps.com/ia/van-buren-county-keosauqua/boys-basketball/","https://www.maxpreps.com/ia/waco-wayland/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2Fd%2Fc%2F8dc68f5f-a762-4bae-a01a-31b04859cad5.gif%3Fversion%3D637158001800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2Fd%2Fc%2F8dc68f5f-a762-4bae-a01a-31b04859cad5.gif%3Fversion%3D637158001800000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Red Oak vs Stanton",Boys Basketball,"Iowa",11/20/2026,5:30pm,"The Red Oak varsity basketball team has an away non-conference game @  Stanton (IA) on Friday, November 20 @ 5:30p.","/ia/basketball/game/red-oak-vs-stanton/11-20-2026/?c=f9476c94-a93c-470c-a942-9e48db7577aa","https://www.maxpreps.com/ia/basketball/game/red-oak-vs-stanton/11-20-2026/?c=f9476c94-a93c-470c-a942-9e48db7577aa","/basketball/ia/6ed?11/20/2026","Tigers","Vikings &amp; Viqueens","https://www.maxpreps.com/ia/red-oak/boys-basketball/","https://www.maxpreps.com/ia/stanton/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F9%2F0%2Fb%2F90bc71ed-b965-4327-b401-e72c5dffb233.gif%3Fversion%3D636068512800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F9%2F0%2Fb%2F90bc71ed-b965-4327-b401-e72c5dffb233.gif%3Fversion%3D636068512800000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Nodaway Valley vs Colo-NESCO",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The Nodaway Valley varsity basketball team has an away non-conference game @  Colo-NESCO (Colo, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/colo-nesco-vs-nodaway-valley-greenfield/11-20-2026/?c=b9e4026a-f220-48b4-a139-4a9b33d4dd56","https://www.maxpreps.com/ia/basketball/game/colo-nesco-vs-nodaway-valley-greenfield/11-20-2026/?c=b9e4026a-f220-48b4-a139-4a9b33d4dd56","/basketball/ia/f24?11/20/2026","Wolverines","Royals","https://www.maxpreps.com/ia/colo-nesco/boys-basketball/","https://www.maxpreps.com/ia/nodaway-valley-greenfield/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F2%2F4%2F5%2F245983fe-5aab-4349-a273-737e1f205fb3.gif%3Fversion%3D635930247000000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F2%2F4%2F5%2F245983fe-5aab-4349-a273-737e1f205fb3.gif%3Fversion%3D635930247000000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
3,"Melcher-Dallas vs East Union",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The Melcher-Dallas varsity basketball team has an away non-conference game @  East Union (Afton, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/east-union-afton-vs-melcher-dallas/11-20-2026/?c=c461f032-5abf-4d76-89c2-6a72c2a8b690","https://www.maxpreps.com/ia/basketball/game/east-union-afton-vs-melcher-dallas/11-20-2026/?c=c461f032-5abf-4d76-89c2-6a72c2a8b690","/basketball/ia/d09?11/20/2026","Saints","Eagles","https://www.maxpreps.com/ia/east-union-afton/boys-basketball/","https://www.maxpreps.com/ia/melcher-dallas/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Fimages%2Flogos%2Fmaxpreps-logo-white-2025.png","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Freact%2Fplay-on-logo.png"
4,"Okoboji vs Alta-Aurelia",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The Okoboji varsity basketball team has an away non-conference game @  Alta-Aurelia (Alta, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/alta-aurelia-vs-okoboji-milford/11-20-2026/?c=fad76095-762c-447f-bb31-faa41486c717","https://www.maxpreps.com/ia/basketball/game/alta-aurelia-vs-okoboji-milford/11-20-2026/?c=fad76095-762c-447f-bb31-faa41486c717","/basketball/ia/bfc?11/20/2026","Pioneer Pete","Warriors","https://www.maxpreps.com/ia/alta-aurelia/boys-basketball/","https://www.maxpreps.com/ia/okoboji-milford/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc799d3d-daac-4f28-b389-687c69591e30.gif%3Fversion%3D636082470600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F6%2Fd%2F1%2F6d1be085-b972-4544-923e-fc4ca209db9a.gif%3Fversion%3D636742546200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
5,"West Monona vs Boyer Valley",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The West Monona varsity basketball team has an away non-conference game @  Boyer Valley (Dunlap, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/boyer-valley-dunlap-vs-west-monona-onawa/11-20-2026/?c=a2d47f57-c816-4600-bcc2-f427497c6b54","https://www.maxpreps.com/ia/basketball/game/boyer-valley-dunlap-vs-west-monona-onawa/11-20-2026/?c=a2d47f57-c816-4600-bcc2-f427497c6b54","/basketball/ia/f8a?11/20/2026","Spartans","Bulldogs","https://www.maxpreps.com/ia/boyer-valley-dunlap/boys-basketball/","https://www.maxpreps.com/ia/west-monona-onawa/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2F8%2F0%2F880a5e5e-e1cf-4412-a507-2faaf637985f.gif%3Fversion%3D636409135200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fd%2Fa%2Ffda5a45f-d9b2-4d90-b7dc-d8ffa664cd6b.gif%3Fversion%3D637454554800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
6,"WACO vs Van Buren County",Boys Basketball,"Iowa",11/20/2026,7:30pm,"The WACO varsity basketball team has an away non-conference game @  Van Buren County (Keosauqua, IA) on Friday, November 20 @ 7:30p.","/ia/basketball/game/van-buren-county-keosauqua-vs-waco-wayland/11-20-2026/?c=40791514-13e8-4bb3-a7fd-4efafa7e7cc8","https://www.maxpreps.com/ia/basketball/game/van-buren-county-keosauqua-vs-waco-wayland/11-20-2026/?c=40791514-13e8-4bb3-a7fd-4efafa7e7cc8","/basketball/ia/1063?11/20/2026","Warriors","Warriors","https://www.maxpreps.com/ia/van-buren-county-keosauqua/boys-basketball/","https://www.maxpreps.com/ia/waco-wayland/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2Fd%2Fc%2F8dc68f5f-a762-4bae-a01a-31b04859cad5.gif%3Fversion%3D637158001800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2Fd%2Fc%2F8dc68f5f-a762-4bae-a01a-31b04859cad5.gif%3Fversion%3D637158001800000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
