1,"Slippery Rock vs Titusville",Girls Volleyball,"Pennsylvania",9/24/2026,7:15pm,"The Slippery Rock varsity volleyball team has an away conference match @  Titusville (PA) on Thursday, September 24 @ 7:15p.","/pa/volleyball/match/slippery-rock-vs-titusville/9-24-2026/?c=51bd6fbd-00c3-444e-b075-524aceea0c01","https://www.maxpreps.com/pa/volleyball/match/slippery-rock-vs-titusville/9-24-2026/?c=51bd6fbd-00c3-444e-b075-524aceea0c01","/volleyball/pa/aec?9/24/2026","Slippery Rock","Rockets","https://www.maxpreps.com/pa/slippery-rock/volleyball/","https://www.maxpreps.com/pa/titusville/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2F6%2Fe%2F56eb9fda-499e-4098-9cc3-c163e3696ce9.gif%3Fversion%3D636396037800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F5%2F9%2Fc59259c9-538b-49d8-afd9-751a12079576.gif%3Fversion%3D636719188800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
2,"Bethlehem Catholic vs Emmaus",Girls Volleyball,"Pennsylvania",9/24/2026,6:00pm,"The Bethlehem Catholic varsity volleyball team has an away non-conference match @  Emmaus (PA) on Thursday, September 24 @ 6p.","/pa/volleyball/match/bethlehem-catholic-vs-emmaus/9-24-2026/?c=0f404d76-86b9-4bb9-8d19-9fde4830d6c1","https://www.maxpreps.com/pa/volleyball/match/bethlehem-catholic-vs-emmaus/9-24-2026/?c=0f404d76-86b9-4bb9-8d19-9fde4830d6c1","/volleyball/pa/aed?9/24/2026","Bethlehem Catholic","Golden Hawks","https://www.maxpreps.com/pa/bethlehem-catholic/volleyball/","https://www.maxpreps.com/pa/emmaus/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F9%2Fa%2F9%2F9a989f0c-4cf6-460b-a1d0-249c59cf7c53.gif%3Fversion%3D635856982800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2Fe%2Fe%2F8eefb44a-1ce2-4721-8ebd-7000d86c02a2.gif%3Fversion%3D637727279400000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
3,"Lower Merion vs Garnet Valley",Girls Volleyball,"Pennsylvania",9/24/2026,3:45pm,"The Lower Merion varsity volleyball team has an away conference match @  Garnet Valley (Glen Mills, PA) on Thursday, September 24 @ 3:45p.","/pa/volleyball/match/garnet-valley-glen-mills-vs-lower-merion-ardmore/9-24-2026/?c=b5b9cec6-d36e-4ec2-a2c6-d0ef5b108419","https://www.maxpreps.com/pa/volleyball/match/garnet-valley-glen-mills-vs-lower-merion-ardmore/9-24-2026/?c=b5b9cec6-d36e-4ec2-a2c6-d0ef5b108419","/volleyball/pa/1296?9/24/2026","Lower Merion","Aces","https://www.maxpreps.com/pa/garnet-valley-glen-mills/volleyball/","https://www.maxpreps.com/pa/lower-merion-ardmore/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F9%2Fa%2F4%2F9a432c3a-53c3-4766-b315-47150ad6ab87.gif%3Fversion%3D634193820000000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F0%2Fd%2F30ddd493-6dcd-44bc-85d6-f72bf519bcf7.gif%3Fversion%3D635308425000000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
4,"Parkway Center City vs Academy at Palumbo",Girls Volleyball,"Pennsylvania",9/24/2026,2:45pm,"The Parkway Center City varsity volleyball team has an away conference match @  Academy at Palumbo (Philadelphia, PA) on Thursday, September 24 @ 2:45p.","/pa/volleyball/match/academy-at-palumbo-philadelphia-vs-parkway-center-city-philadelphia/9-24-2026/?c=855ed1b8-1440-42b1-b4fe-0b1a02ae4487","https://www.maxpreps.com/pa/volleyball/match/academy-at-palumbo-philadelphia-vs-parkway-center-city-philadelphia/9-24-2026/?c=855ed1b8-1440-42b1-b4fe-0b1a02ae4487","/volleyball/pa/19ed?9/24/2026","Parkway Center City","Bulldogs","https://www.maxpreps.com/pa/academy-at-palumbo-philadelphia/volleyball/","https://www.maxpreps.com/pa/parkway-center-city-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2F1%2Fa%2Fd1accbfe-edda-4c97-87bd-7a5eadee9b1c.gif%3Fversion%3D635452231800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F6%2F9%2F6%2F696d06ab-3efb-4224-8ebb-bd7a8fa1a558.gif%3Fversion%3D635382493800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
5,"Arts Academy at Benjamin Rush vs Science Leadership Academy",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The Arts Academy at Benjamin Rush varsity volleyball team has an away conference match @  Science Leadership Academy (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/arts-academy-at-benjamin-rush-philadelphia-vs-science-leadership-academy-philadelphia/9-24-2026/?c=61bef03c-4070-4b88-9979-5f817634b1eb","https://www.maxpreps.com/pa/volleyball/match/arts-academy-at-benjamin-rush-philadelphia-vs-science-leadership-academy-philadelphia/9-24-2026/?c=61bef03c-4070-4b88-9979-5f817634b1eb","/volleyball/pa/20ad?9/24/2026","Arts Academy at Benjamin Rush","KNIGHTS","https://www.maxpreps.com/pa/arts-academy-at-benjamin-rush-philadelphia/volleyball/","https://www.maxpreps.com/pa/science-leadership-academy-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F3%2F0%2F0308253f-3038-44d7-919a-2596b3b1fd97.gif%3Fversion%3D637489794600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F8%2F1%2Fe%2F81e23348-1364-4a12-a767-d63fa3a4ecf4.gif%3Fversion%3D638815051069390980%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
6,"Bodine vs Hill Freedman World Academy",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The Bodine varsity volleyball team has an away conference match @  Hill Freedman World Academy (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/bodine-philadelphia-vs-hill-freedman-world-academy-philadelphia/9-24-2026/?c=2c0c8d79-dcee-4782-ae8e-daa4e9d2e35a","https://www.maxpreps.com/pa/volleyball/match/bodine-philadelphia-vs-hill-freedman-world-academy-philadelphia/9-24-2026/?c=2c0c8d79-dcee-4782-ae8e-daa4e9d2e35a","/volleyball/pa/1846?9/24/2026","Bodine","Ambassadors","https://www.maxpreps.com/pa/bodine-philadelphia/volleyball/","https://www.maxpreps.com/pa/hill-freedman-world-academy-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F2%2Fdc2c17a5-676d-4fe1-ba12-744074069ca7.gif%3Fversion%3D639004317802037980%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F9%2F7%2Fd%2F97dcbe0c-5b51-48bf-97a5-381100ad66a6.gif%3Fversion%3D638811645651816690%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
7,"George Washington vs Samuel Fels",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The George Washington varsity volleyball team has an away non-conference match @  Samuel Fels (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/george-washington-philadelphia-vs-samuel-fels-philadelphia/9-24-2026/?c=a95fbe1e-efd1-4cb1-b89f-205b76c3abc8","https://www.maxpreps.com/pa/volleyball/match/george-washington-philadelphia-vs-samuel-fels-philadelphia/9-24-2026/?c=a95fbe1e-efd1-4cb1-b89f-205b76c3abc8","/volleyball/pa/16ad?9/24/2026","George Washington","Eagles","https://www.maxpreps.com/pa/george-washington-philadelphia/volleyball/","https://www.maxpreps.com/pa/samuel-fels-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Fc%2F1%2F1c1bd084-9882-48ed-aa13-2aede1366fb4.gif%3Fversion%3D638811635170946280%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fd%2Ff%2Ffdfd6cf9-3add-4356-85b4-e0ec974bd320.gif%3Fversion%3D638815044147163910%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
8,"West Philadelphia vs Roxborough",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The West Philadelphia varsity volleyball team has an away non-conference match @  Roxborough (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/roxborough-philadelphia-vs-west-philadelphia/9-24-2026/?c=bf9eb5cd-8286-4902-bce7-14e286a0c14b","https://www.maxpreps.com/pa/volleyball/match/roxborough-philadelphia-vs-west-philadelphia/9-24-2026/?c=bf9eb5cd-8286-4902-bce7-14e286a0c14b","/volleyball/pa/1179?9/24/2026","West Philadelphia","Speedboys","https://www.maxpreps.com/pa/roxborough-philadelphia/volleyball/","https://www.maxpreps.com/pa/west-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Fd%2Fe%2Fedef4033-0c57-4461-82aa-e8f710920c5a.gif%3Fversion%3D639209281602040970%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Fe%2Fa%2Feea603eb-bccb-45c5-bab3-a7e620ba2112.gif%3Fversion%3D638376262800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
9,"Thomas A. Edison vs Carver High School of Engineering &amp; Science",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The Thomas A. Edison varsity volleyball team has an away conference match @  Carver High School of Engineering &amp; Science (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/carver-high-school-of-engineering-and-science-philadelphia-vs-thomas-a-edison-philadelphia/9-24-2026/?c=fc9d0924-e675-4e19-b999-430a44256c88","https://www.maxpreps.com/pa/volleyball/match/carver-high-school-of-engineering-and-science-philadelphia-vs-thomas-a-edison-philadelphia/9-24-2026/?c=fc9d0924-e675-4e19-b999-430a44256c88","/volleyball/pa/2256?9/24/2026","Thomas A. Edison","Owls","https://www.maxpreps.com/pa/carver-high-school-of-engineering-and-science-philadelphia/volleyball/","https://www.maxpreps.com/pa/thomas-a-edison-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F6%2Fe%2F36e21622-210c-4336-83c5-e01560018d84.gif%3Fversion%3D638649193839461060%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2F0%2Fa%2F50a4e296-5310-4aec-957b-6fb8aac383fd.gif%3Fversion%3D637142901000000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
10,"Creative &amp; Performing Arts vs Franklin Towne",Girls Volleyball,"Pennsylvania",9/24/2026,3:00pm,"The Creative &amp; Performing Arts varsity volleyball team has an away conference match @  Franklin Towne (Philadelphia, PA) on Thursday, September 24 @ 3p.","/pa/volleyball/match/creative-and-performing-arts-philadelphia-vs-franklin-towne-philadelphia/9-24-2026/?c=3f4b9469-0bb2-4f41-94f1-94a40fccfbf0","https://www.maxpreps.com/pa/volleyball/match/creative-and-performing-arts-philadelphia-vs-franklin-towne-philadelphia/9-24-2026/?c=3f4b9469-0bb2-4f41-94f1-94a40fccfbf0","/volleyball/pa/1c16?9/24/2026","Creative &amp; Performing Arts","PEGASUS","https://www.maxpreps.com/pa/creative-and-performing-arts-philadelphia/volleyball/","https://www.maxpreps.com/pa/franklin-towne-philadelphia/volleyball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2F1%2Fb%2F51b04a6a-bafd-40a6-a393-07e566cb0daf.gif%3Fversion%3D636112510800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Ff%2Fc%2Fefc9ff59-c2c7-493d-a45a-9a5dc04f1f98.gif%3Fversion%3D638421077400000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","girl"
